time,phase,q1,q2,q3,d4,gripper_opening,ee_x,ee_y,ee_z,object_x,object_y,object_z,object_tilt_deg,mesh_contact_total,mesh_contact_left_fin1,mesh_contact_right_fin2
0.8900000000000007,set_vertical_pregrasp,-0.4022819601794369,0.6053339723551073,0.5466783027970203,0.10210416044291676,-0.029999750677033324,0.527112715175386,-0.739309284828393,0.2562863886589389,0.5355295294849665,-0.750610462121997,0.09568054347730853,0.0013949428213104885,0,0,0,0
0.8960000000000007,set_vertical_pregrasp,-0.4022967493050245,0.6053583115368064,0.5466601988397007,0.10210070080109364,-0.029999784758259374,0.5271181292207066,-0.7393157843443782,0.25629223138676005,0.5355314798105236,-0.7506080346078637,0.09568047032922757,0.0019649392264795237,0,0,0,0
0.9000000000000007,set_vertical_pregrasp,-0.4023061527235138,0.6053736321042889,0.546649362356031,0.1020988180059432,-0.029999806146402457,0.5271215023521924,-0.739319685080814,0.2562955410757464,0.5355312721838795,-0.7506109035439834,0.09568040639180171,0.002137163251370593,0,0,0,0
0.9060000000000007,set_vertical_pregrasp,-0.40231957924433603,0.6053952663898716,0.5466348915685637,0.10209656193412286,-0.029999836193646844,0.5271262210219919,-0.7393249079922026,0.2562997031961304,0.5355292724020599,-0.7506082804504052,0.09568022781077838,0.0010970403331211432,0,0,0,0
0.9100000000000007,set_vertical_pregrasp,-0.4023280834170722,0.605408803187939,0.5466263888793205,0.10209539953461741,-0.029999854862479948,0.5271291483272663,-0.7393279850168645,0.25630198592276154,0.5355314179048403,-0.7506095432369726,0.09568029478801097,0.0015222721863645933,0,0,0,0
0.9160000000000007,set_vertical_pregrasp,-0.4023401825370365,0.605427806374205,0.5466152658831775,0.1020941086164429,-0.02999988083347313,0.5271332282402729,-0.7393320198115374,0.2563047429474137,0.5355291124512012,-0.7506106031420812,0.0956806556898116,0.0016688794071403443,0,0,0,0
0.9200000000000007,set_vertical_pregrasp,-0.4023478199866801,0.6054396265376271,0.5466088839256142,0.10209351714959859,-0.029999896810557668,0.5271357511722016,-0.7393343393481039,0.2563061759466725,0.5355317204190296,-0.7506091523900644,0.09568089853163159,0.0017766937268025647,0,0,0,0
0.9260000000000007,set_vertical_pregrasp,-0.40235865204353816,0.6054561222382758,0.5466007636930093,0.10209298153109986,-0.02999991881750417,0.5271392585322044,-0.7393372936585685,0.25630778278960725,0.5355274481926784,-0.7506103287332453,0.09568121148065883,0.0026728050468010278,0,0,0,0
0.9300000000000007,set_vertical_pregrasp,-0.4023654695937347,0.6054663212729237,0.5465962600350228,0.10209283063116481,-0.029999932218062908,0.5271414231171946,-0.7393389316619514,0.25630852813463983,0.5355304853970371,-0.7506097238402651,0.0956814704401973,0.0008308678429222491,0,0,0,0
0.9360000000000007,set_vertical_pregrasp,-0.4023751129627896,0.6054804689220464,0.5465907671583183,0.10209286889306257,-0.02999995048375611,0.5271444286060316,-0.7393409236898449,0.25630921536941287,0.5355288815185573,-0.7506100084625591,0.09568202935665893,0.0012869895068761748,0,0,0,0
0.9400000000000007,set_vertical_pregrasp,-0.4023811673431924,0.6054891620300242,0.5465878871877188,0.10209304686293612,-0.02999996148397573,0.5271462824532969,-0.739341960760803,0.25630941812563357,0.5355305511209046,-0.7506075041176076,0.09568248820122821,0.0018046309109477784,0,0,0,0
0.9460000000000007,set_vertical_pregrasp,-0.4023897123469386,0.6055011448522235,0.5465846384419667,0.10209350494410069,-0.02999997630544026,0.5271488573175683,-0.7393431125327842,0.256309390074536,0.5355305660247042,-0.7506102390244243,0.09568302483501644,0.0013202976616104093,0,0,0,0
0.9500000000000007,set_vertical_pregrasp,-0.4023950664637142,0.605508459559872,0.5465831284118742,0.10209391779208939,-0.029999985120588785,0.5271504473647154,-0.7393436299741558,0.25630917753447663,0.5355295707319656,-0.7506090757313445,0.09568330878400466,0.0003595958380838884,0,0,0,0
0.9560000000000007,set_vertical_pregrasp,-0.4024026102625587,0.6055184744634657,0.5465817495811978,0.10209466724444474,-0.0299999968395959,0.5271526605201351,-0.7393440621918757,0.25630861178273834,0.5355296649150872,-0.7506103646714689,0.09568403856404933,0.0012094893288407513,0,0,0,0
0.9600000000000007,set_vertical_pregrasp,-0.40240733010688734,0.6055245445013154,0.5465813661425931,0.10209523735673853,-0.030000003706472583,0.5271540314009662,-0.7393441390496184,0.25630809352873934,0.5355309329170567,-0.7506073896534419,0.09568457434017945,0.002059166283217208,0,0,0,0
0.9660000000000007,set_vertical_pregrasp,-0.40241397251619904,0.6055327937910763,0.5465815040270278,0.10209617316350837,-0.030000012686163653,0.5271559473890532,-0.7393439673026188,0.25630714151176903,0.5355299708795623,-0.7506108998231027,0.09568504357843319,0.001779829957366004,0,0,0,0
0.9700000000000008,set_vertical_pregrasp,-0.40241812466677146,0.6055377541416144,0.5465820208368753,0.1020968377518511,-0.03000001784935657,0.5271571403177417,-0.7393436782412279,0.2563064100898387,0.5355300905717271,-0.7506079328706216,0.09568528905800341,0.0012773072947354443,0,0,0,0
