time,state,phase,paper_step,unit_motion,paper_condition,q1,q2,q3,q4,peg_x,peg_y,peg_z,hole_x,hole_y,hole_z,alignment_error_xy,insertion_depth,contact_force,peg_speed,velocity_condition_met,spiral_x,spiral_y,spiral_radius,wiggle_x,wiggle_y,screw_angle,failure_reason
0.0,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.0,0.0,0.0,0.0,0.4818423716777644,-0.707888252739565,0.321148108758203,0.0983017899,-0.9704570878,0.1909713723,0.46480724070889845,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.02,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,3.0150748636541925e-06,2.9682698086140356e-06,-9.65643745465942e-07,5.925660281572389e-07,0.481839609360859,-0.7078915332213865,0.3211477766442812,0.0983017899,-0.9704570878,0.1909713723,0.4648031082167645,0.0,0.0,0.0002150712400818729,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.04,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,2.3757710074203348e-05,2.3388903003753536e-05,-7.6089268682181836e-06,4.669208073898276e-06,0.48182060504099095,-0.7079141014723959,0.3211454918369333,0.0983017899,-0.9704570878,0.1909713723,0.4647746779214269,0.0,0.0,0.0014796202822722404,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.06,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,7.89674386847861e-05,7.774157349696716e-05,-2.5291051370117753e-05,1.5519820771044336e-05,0.4817700172665744,-0.7079741678999987,0.3211394106179485,0.0983017899,-0.9704570878,0.1909713723,0.46469900434463307,0.0,0.0,0.0039382990839073135,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.08,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.0001843259801403561,0.000181464562750758,-5.9034431282310216e-05,3.622640195593109e-05,0.48167345942406364,-0.7080887847148982,0.32112780622803994,0.0983017899,-0.9704570878,0.1909713723,0.46455458609018563,0.0,0.0,0.007515832135100489,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.00035447927806118523,0.0003489764554546048,-0.00011352975074794873,6.966738385068952e-05,0.4815174650811659,-0.7082738625434668,0.32110906688429974,0.0983017899,-0.9704570878,0.1909713723,0.464321329803483,0.0,0.0,0.012138698514212447,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.12000000000000001,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.0006030595380263682,0.0005936978352009842,-0.0001931430221049175,0.00011852196424652697,0.4812894497785948,-0.7085441852033302,0.3210816939073472,0.0983017899,-0.9704570878,0.1909713723,0.4639805127005819,0.0,0.0,0.01773517680412627,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.14,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.0009427072653573269,0.0009280729801613936,-0.00030192264396855517,0.00018527443768700822,0.4809776704309564,-0.7089134231997776,0.32104429992301176,0.0983017899,-0.9704570878,0.1909713723,0.46351474413728894,0.0,0.0,0.024235375471548477,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.0013850933029013117,0.0013635915587623696,-0.00044360645931437726,0.0002722185266513359,0.4805711833768441,-0.7093941464278236,0.3209956071072848,0.0983017899,-0.9704570878,0.1909713723,0.4629079266409754,0.0,0.0,0.031571250270115495,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.18,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.0019409408688149084,0.0019108103253615133,-0.0006216288135608003,0.00038146171273763203,0.48005980200376763,-0.7099978364970155,0.32093444544695693,0.0983017899,-0.9704570878,0.1909713723,0.4621452167822703,0.0,0.0,0.03967661014579644,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.19999999999999998,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.002620047594347541,0.0025793748159235116,-0.0008391276126518651,0.000514929567846219,0.4794340547647591,-0.7107348990342273,0.3208597509917973,0.0983017899,-0.9704570878,0.1909713723,0.46121298622027607,0.0,0.0,0.048487113043555276,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.21999999999999997,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.003431307561624973,0.0033780410436961552,-0.0010989513811399585,0.0006743700853628995,0.4786851443001384,-0.7116146762641558,0.32077056407739735,0.0983017899,-0.9704570878,0.1909713723,0.4600987832133363,0.0,0.0,0.05794025293393144,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.23999999999999996,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.004382733341432817,0.004314697194886368,-0.0014036663202685394,0.0008613580113422392,0.47780490827980704,-0.7126454601182657,0.32066602750078343,0.0983017899,-0.9704570878,0.1909713723,0.4587912948475625,0.0,0.0,0.0679753393009683,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25999999999999995,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.0054814780310000364,0.005396385324336222,-0.0017555633660548597,0.0010772991756908467,0.4767857824883843,-0.7138345060804526,0.32054538463373417,0.0983017899,-0.9704570878,0.1909713723,0.4572803101972027,0.0,0.0,0.0785334702580039,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.27999999999999997,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.00673385729178244,0.006629323051198957,-0.0021566652473726865,0.0013234348233506533,0.47562076658742947,-0.7151880479414325,0.3204079774613089,0.0983017899,-0.9704570878,0.1909713723,0.45555668459453413,0.0,0.0,0.08955750038294569,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,APPROACH_HOLE,approach_hole,setup,coarse visual approach,not a paper transition,0.008145371387246197,0.00801892525461501,-0.0026087335440350286,0.0016008459454821956,0.4743033929057906,-0.7167113136034665,0.3202532445354984,0.0983017899,-0.9704570878,0.1909713723,0.4536123051522327,0.0,0.0,0.10099200429410764,0,0.0,0.0,0.0,0.0,0.0,0.0,
