time,phase,q1,q2,q3,q4,dq1,dq2,dq3,dq4,force_normal,force_filtered,force_error,force_integral,task_force_saturated,task_fx,task_fy,task_fz,tau1,tau2,tau3,tau4,tau_bias1,tau_bias2,tau_bias3,tau_bias4,tau_pd1,tau_pd2,tau_pd3,tau_pd4,tau_force1,tau_force2,tau_force3,tau_force4,saturated,contact_count,shaft_x,shaft_y,shaft_z
7.515999999999394,torque_hybrid_force_control,-0.8028937716940309,-0.7942276504818817,0.4993751992002315,0.1598006464211884,-8.66570953202343e-06,6.3267859417201295e-06,0.001179375400717115,0.0005611661112149307,2.4841029988841736,2.4819467530314867,0.5180532469685133,3.7180918134011853,False,-0.0470629398498655,-0.05539495345466806,-7.953904746907701,0.07210119593061572,-0.031379710736867746,-4.247962002730121,-24.554467209186754,1.1707318255161277e-06,-5.107220546595155e-07,-4.679978992702088,-26.698408040590003,0.05224617429770608,-0.022615001533143417,-0.737507749279598,-5.809970897840402,0.01985385090108412,-0.008764198481669672,1.1695247392515653,7.953911729243649,False,5,0.514004480937626,0.1831447737983278,0.13516369056681599
7.517999999999394,torque_hybrid_force_control,-0.8028937890106624,-0.7942276378384513,0.49937755619647495,0.15980176793112857,-8.658315760348475e-06,6.321715199360149e-06,0.001178498121726902,0.0005607549700875249,2.4844816333204984,2.4823269850748386,0.5176730149251614,3.719127159431036,False,-0.04707294181728621,-0.05540672616843165,-7.95559513633938,0.07210735693629643,-0.03138302535984348,-4.247883584751381,-24.55408559925965,1.1690003978922167e-06,-5.099690611949098e-07,-4.67996470638829,-26.698406894284584,0.05224811766620436,-0.022616454188758017,-0.7376859231043863,-5.811280655435402,0.01985807026969418,-0.008766061202024267,1.1697670447412953,7.955601950460333,False,5,0.5140039112009677,0.18314410380437418,0.13516223151483722
7.519999999999394,torque_hybrid_force_control,-0.8028938063121933,-0.7942276252023351,0.4993799114408581,0.15980288861917047,-8.650765436880097e-06,6.3180580859711834e-06,0.0011776221915628276,0.000560344020943165,2.4848600094803603,2.482706938735667,0.5172930612643332,3.7201617455535643,False,-0.04708293643950886,-0.05541849023660476,-7.9572842843907745,0.0721135163858218,-0.03138631189714564,-4.247805216336948,-24.553704283039863,1.1672719921786863e-06,-5.092156528316003e-07,-4.67995043052731,-26.69840574868335,0.05225006257410299,-0.022617880127045187,-0.7378639554559804,-5.8125894646621346,0.019862286539726624,-0.008767922554447624,1.170009169646342,7.957290930305619,False,5,0.5140033418851325,0.18314343430189473,0.135160773537787
7.521999999999394,torque_hybrid_force_control,-0.8028938235989957,-0.7942276125763689,0.49938226493321913,0.15980400848616044,-8.643401202410927e-06,6.3129831439544205e-06,0.0011767461805331652,0.0005599334949893928,2.485238086464142,2.4830866108949383,0.5169133891050617,3.7211955723317742,False,-0.04709292374165014,-0.055430245688750726,-7.958972195306747,0.07211966811955564,-0.031389621641286516,-4.2477269143580285,-24.553323235652265,1.1655456701899592e-06,-5.084648513976108e-07,-4.67993616510309,-26.698404603787246,0.052252002851985516,-0.022619330632942598,-0.7380418638446622,-5.813897304889416,0.019866499721899935,-0.00876978254349252,1.170251114589724,7.958978673024399,False,5,0.5140027729886744,0.1831427652918398,0.13515931663483702
7.523999999999393,torque_hybrid_force_control,-0.8028938408707593,-0.794227599957724,0.4993846166762754,0.15980512753247703,-8.635881797694021e-06,6.309322445354366e-06,0.0011758715281067176,0.0005595231582869656,2.485615905587154,2.4834660050987702,0.5165339949012298,3.7222286403215765,False,-0.047102903709307024,-0.055441992507916635,-7.960658866653104,0.07212581834444379,-0.03139290328017837,-4.247648661998365,-24.552942481353625,1.1638223735127695e-06,-5.077136357996086e-07,-4.679921910117008,-26.698403459594815,0.052253944712057146,-0.022620754399938995,-0.7382196311011904,-5.8152041979415445,0.019870709810013133,-0.00877164116660358,1.1704928792198328,7.960665176182737,False,5,0.5140022045124174,0.18314209677257712,0.13515786080521505
7.525999999999393,torque_hybrid_force_control,-0.8028938581274734,-0.7942275873464548,0.4993869666711419,0.15980624575876187,-8.628357002385849e-06,6.305634551553254e-06,0.0011749974332638852,0.000559113142425439,2.485993436097603,2.483845119748595,0.5161548802514049,3.7232609500820795,False,-0.04711287635855395,-0.05545373071302272,-7.962344301146516,0.07213196088653384,-0.031396208136427455,-4.247570476334588,-24.55256199682786,1.1621011624679182e-06,-5.069650247284117e-07,-4.67990766555293,-26.698402316106954,0.05225588197440123,-0.022622202744753007,-0.7383972747165721,-5.816510123218227,0.01987491681097014,-0.00877349842664972,1.1707344639349138,7.962350442497321,False,5,0.5140016364560671,0.18314142874379855,0.13515640604811494
7.527999999999393,torque_hybrid_force_control,-0.8028938753691343,-0.7942275747426144,0.49938931491897315,0.15980736316564795,-8.620830461502116e-06,6.301920190154369e-06,0.0011741239156157458,0.0005587034430415315,2.486370688708535,2.484223955092586,0.515776044907414,3.7242925021718944,False,-0.04712284169453282,-0.055465460310121215,-7.9640284996559965,0.07213809844315022,-0.03139951025702464,-4.24749234770679,-24.55218179381757,1.1603824391936631e-06,-5.062174732025101e-07,-4.679893431404711,-26.698401173322395,0.052257817333772605,-0.022623649714961398,-0.738574785167781,-5.817815093332504,0.01987912072693843,-0.00877535432459004,1.1709758688657024,7.964034472837329,False,5,0.514001068819322,0.18314076120518913,0.13515495236273417
7.529999999999393,torque_hybrid_force_control,-0.8028938925961302,-0.7942275621490381,0.49939166141969193,0.15980847975396148,-8.613497953240223e-06,6.296788160532819e-06,0.0011732503593901928,0.0005582941567624471,2.4867476533719657,2.484602509834493,0.515397490165507,3.7253232971522254,False,-0.04713279973155416,-0.055477181316056175,-7.965711464600102,0.0721442310855128,-0.03140280965138155,-4.247414276077508,-24.55180187027068,1.1586662176495385e-06,-5.054709843110584e-07,-4.67987920766566,-26.698400031240883,0.052259750855341916,-0.022625095317306113,-0.7387521627825026,-5.819119108651243,0.019883321563953234,-0.008777208863091121,1.1712170943706548,7.965717269621451,False,5,0.5140005016007172,0.1831400941576874,0.13515349974825286
7.5319999999993925,torque_hybrid_force_control,-0.802893909808163,-0.7942275495628903,0.4993940061760856,0.15980959552406399,-8.606016375128011e-06,6.293073877617064e-06,0.001172378196825817,0.0005578850512579001,2.4871243609078775,2.4849807874955006,0.5150192125044994,3.7263533355772345,False,-0.04714275045534175,-0.05548889371402392,-7.967393193566073,0.07215036237861716,-0.0314060809336383,-4.2473362544005475,-24.551422238287202,1.1569530445600908e-06,-5.047240883637347e-07,-4.679864994336311,-26.69839888986201,0.05226168610970611,-0.022626514169928072,-0.7389294001652987,-5.820422178862364,0.01988751931586649,-0.008779062039621864,1.1714581401010629,7.967398830437167,False,5,0.5139999348010648,0.18313942759965096,0.13515204820390514
7.533999999999392,torque_hybrid_force_control,-0.802893927005232,-0.7942275369842213,0.49939634918932396,0.1598107104765834,-8.598534468067927e-06,6.2893344720447595e-06,0.0011715066191807252,0.0005574762597043903,2.487500780644571,2.4853587864678612,0.5146412135321388,3.727382618004299,False,-0.047152693882003854,-0.05550059752298453,-7.969073689276298,0.07215648611680626,-0.03140937548742499,-4.24725829967041,-24.551042874669704,1.1552419740224277e-06,-5.039797968542788e-07,-4.679850791400176,-26.69839774918664,0.05226361688523597,-0.022627957650570466,-0.7391065147260188,-5.821724283489962,0.019891713989596275,-0.008780913857057673,1.171699006455785,7.969079158006899,False,5,0.5139993684200604,0.18313876153076286,0.13515059772889101
7.535999999999392,torque_hybrid_force_control,-0.8028939441873418,-0.7942275244130801,0.49939869046060475,0.15981182461214127,-8.591054915537407e-06,6.2855706328763324e-06,0.0011706356403890085,0.0005570677789280393,2.487876923299811,2.4857365069926534,0.5142634930073466,3.7284111449903135,False,-0.04716263001670407,-0.05551229274901574,-7.970752952603452,0.07216260497990809,-0.03141266733447781,-4.247180402138264,-24.55066379128344,1.1535334011893241e-06,-5.032365663491929e-07,-4.679836598850832,-26.698396609213447,0.052265545859187815,-0.0226293997815496,-0.7392834968533474,-5.8230254352734505,0.019895905587319088,-0.008782764316361859,1.171939693565915,7.970758253203458,False,5,0.5139988024573937,0.18313809595070107,0.13514914832241284
7.537999999999392,torque_hybrid_force_control,-0.8028939613545016,-0.7942275118495137,0.4994010299911481,0.15981293793135393,-8.583579917522519e-06,6.281783180420231e-06,0.0011697652716666591,0.000556659606331706,2.4882527889844974,2.48611394929143,0.5138860507085701,3.7294389170917306,False,-0.04717255886471626,-0.05552397939832512,-7.97243098443885,0.07216871901901653,-0.03141595648231035,-4.247102561926436,-24.5502849876969,1.1518273349403967e-06,-5.024943987054452e-07,-4.679822416681322,-26.69839546994218,0.05226747308042379,-0.02263084056939326,-0.7394603468103101,-5.82432563467302,0.0199000941112578,-0.008784613418518383,1.1721802015651968,7.972436116918299,False,5,0.5139982369127502,0.18313743085914175,0.13514769998367418
