time,state,phase,paper_step,unit_motion,paper_condition,q1,q2,q3,q4,peg_x,peg_y,peg_z,hole_x,hole_y,hole_z,alignment_error_xy,insertion_depth,contact_force,peg_speed,velocity_condition_met,spiral_x,spiral_y,spiral_radius,wiggle_x,wiggle_y,screw_angle,failure_reason
0.25999999999999995,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.27999999999999997,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.32,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.34,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.36000000000000004,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.38000000000000006,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.4000000000000001,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.4200000000000001,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.4400000000000001,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.46000000000000013,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.48000000000000015,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.5000000000000001,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.5200000000000001,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.5400000000000001,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.5600000000000002,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.5800000000000002,INITIAL_GRASP,initial_grasp_pose,setup,initial peg grasp pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.6000000000000002,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.6200000000000002,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.6400000000000002,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.6600000000000003,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.6800000000000003,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.7000000000000003,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.7200000000000003,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.7400000000000003,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.7600000000000003,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.7800000000000004,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.8000000000000004,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.8200000000000004,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.8400000000000004,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.8600000000000004,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.8800000000000004,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.9000000000000005,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.9200000000000005,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.9400000000000005,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.9600000000000005,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
0.9800000000000005,GRASP_PEG,close_initial_grasp,setup,close gripper and logical grasp lock,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.0000000000000004,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.04,-0.8667,0.52,0.0,0.06107925389005498,-0.5092252946829513,0.19705966064514316,0.5111,0.0565,0.2371,0.7228857316156293,0.040040339354856846,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.0200000000000005,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0399912780855647,-0.866699971798616,0.520000009987186,-8.024628597070597e-07,0.06108370270312925,-0.5092247957688307,0.1970604611357014,0.5111,0.0565,0.2371,0.7228825716397309,0.04003953886429862,0.0,0.00022738534585220238,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.0400000000000005,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0399310990471475,-0.8666997772160865,0.5200000788962832,-6.339256830879382e-06,0.06111439829553123,-0.5092213523267184,0.19706598432126715,0.5111,0.0565,0.2371,0.7228607682117655,0.040034015678732854,0.0,0.0015689026939897503,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.0600000000000005,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0397703903861222,-0.8666992575816989,0.5200002629186444,-2.1125314715590148e-05,0.061196370204542154,-0.5092121475184176,0.197080734037646,0.5111,0.0565,0.2371,0.7228025387012889,0.040019265962354,0.0,0.0041897722181539875,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.0800000000000005,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0394626408681318,-0.8666982625063164,0.5200006153128005,-4.943991927989881e-05,0.0613533387042408,-0.5091944839283468,0.19710897904938102,0.5111,0.0565,0.2371,0.7226910186889283,0.03999102095061899,0.0,0.008023230801825458,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.1000000000000005,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0389638563633616,-0.8666966497395928,0.5200011864550259,-9.533076618550656e-05,0.06160773436666549,-0.5091657529675807,0.197154757102272,0.5111,0.0565,0.2371,0.7225102358752906,0.039945242897727995,0.0,0.013003677488842088,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.1200000000000006,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0382325156868097,-0.8666942850271859,0.5200020238899054,-0.00016261802692141156,0.06198071674217364,-0.5091233965979596,0.19722187897578194,0.5111,0.0565,0.2371,0.7222450812383815,0.03987812102421806,0.0,0.019066676453348547,1,0.0,0.0,0.0,0.0,0.0,0.0,
1.1400000000000006,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0372295264385574,-0.8666910419679725,0.5200031723808988,-0.0002548984117355648,0.06249219227347993,-0.5090648632680923,0.197313932535351,0.5111,0.0565,0.2371,0.7218812781314184,0.039786067464648994,0.0,0.026148959236446466,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1600000000000006,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0359181808440414,-0.8666868018712618,0.5200046739609079,-0.0003755492325665245,0.06316083150735215,-0.5089875597933851,0.197434286784653,0.5111,0.0565,0.2371,0.721405349960036,0.03966571321534701,0.0,0.03418842631652139,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1800000000000006,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0342641115943252,-0.8666814536140105,0.520006567982842,-0.000527732465975113,0.06400408562046049,-0.5088888007597123,0.19758609591780985,0.5111,0.0565,0.2371,0.7208045870271513,0.03951390408219016,0.0,0.04312414807610536,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2000000000000006,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0322352476863688,-0.8666748934980361,0.5200088911701833,-0.0007143988160760713,0.06503820223411567,-0.5087657568848258,0.19777230337159063,0.5111,0.0565,0.2371,0.7200670130846903,0.039327696628409375,0.0,0.052896365225511166,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2200000000000006,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0298017702633016,-0.8666670251072319,0.5200116776675541,-0.0009382917774697139,0.06627824045852841,-0.5086154036329202,0.19799564587761234,0.5111,0.0565,0.2371,0.719181352083582,0.03910435412238766,0.0,0.06344648873971155,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2400000000000007,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0269360684546927,-0.8666577591647807,0.5200149590912809,-0.001201951698173585,0.06773808508212285,-0.5084344712459085,0.19825865751455954,0.5111,0.0565,0.2371,0.7181369955666823,0.038841342485440467,0.0,0.07471709936281348,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2600000000000007,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0236126952168223,-0.8666470133903692,0.5200187645799619,-0.0015077198425541144,0.0694304598060505,-0.508219397229757,0.1985636737604389,0.5111,0.0565,0.2371,0.7169239711034042,0.0385363262395611,0.0,0.0866519467303399,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2800000000000007,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.019808323172953,-0.8666347123574022,0.5200231208450321,-0.0018577424542582724,0.07136693941872083,-0.5079662822156453,0.19891283554487793,0.5111,0.0565,0.2371,0.7155329121197231,0.038187164455122075,0.0,0.09919594815778979,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3000000000000007,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0155017004536007,-0.8666207873502166,0.5200280522213294,-0.0022539748191452227,0.07355796080972825,-0.5076708500035305,0.1993080933014879,0.5111,0.0565,0.2371,0.713955029432868,0.037791906698512095,0.0,0.11229518714049473,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3200000000000007,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.010673606536806,-0.8666051762212961,0.5200335807176601,-0.002698185328217984,0.07601283273659783,-0.5073284124897663,0.19975121102028948,0.5111,0.0565,0.2371,0.7121820847564349,0.03734878897971053,0.0,0.12589691160708863,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3400000000000007,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,1.0053068080884058,-0.8665878232484848,0.5200397260673657,-0.00319195954055508,0.07873974428056266,-0.5069338400804084,0.2002437703002195,0.5111,0.0565,0.2371,0.7102063663989028,0.0368562296997805,0.0,0.13994953196670878,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3600000000000008,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9993860148023038,-0.8665686789922019,0.5200465057788879,-0.003736704246242192,0.0817457719581984,-0.5064815380974245,0.20078717440171845,0.5111,0.0565,0.2371,0.708020667336705,0.036312825598281556,0.0,0.15440261898725396,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3800000000000008,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9928978352407419,-0.8665477001526555,0.5200539351863347,-0.004333651529303828,0.08503688549305949,-0.5059654295957915,0.2013826522994089,0.5111,0.0565,0.2371,0.7056182658022201,0.035717347700591096,0.0,0.16920690153951673,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.4000000000000008,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9858307326745717,-0.8665248494270573,0.5200620275000468,-0.004983862830634961,0.08861795229428517,-0.5053789449249341,0.20203126273486485,0.5111,0.0565,0.2371,0.7029929084873979,0.03506873726513515,0.0,0.18431426424027636,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.4200000000000008,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9781749809235254,-0.8665000953668363,0.520070793857163,-0.005688233010932693,0.09249274073611413,-0.5047150182876305,0.20273389826947755,0.5111,0.0565,0.2371,0.7001387964254,0.03436610173052246,0.0,0.1996777450240321,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.4400000000000008,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9699226201964872,-0.8664734122348532,0.5200802433721862,-0.006447494413627919,0.0966639223820654,-0.5039660914728649,0.2034912893374202,0.5111,0.0565,0.2371,0.6970505735756972,0.03360871066257981,0.0,0.21525153267279612,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.4600000000000009,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9610674129317645,-0.8664447798626148,0.5200903831875492,-0.007262220927816955,0.10113307334873269,-0.5031241248655816,0.20430400829870804,0.5111,0.0565,0.2371,0.6937233181027243,0.032795991701291966,0.0,0.2309909643291269,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.4800000000000009,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9516047996373588,-0.866414183507488,0.5201012185241808,-0.00813283205119323,0.10590067505539234,-0.5021806157653972,0.2051724734923588,0.5111,0.0565,0.2371,0.6901525363045252,0.03192752650764122,0.0,0.24685252301757818,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.5000000000000009,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9415318547312372,-0.8663816137099138,0.5201127527320718,-0.009059596952978909,0.11096611465551665,-0.5011266239775741,0.20609695328964805,0.5111,0.0565,0.2371,0.6863341591160235,0.03100304671035195,0.0,0.2627938351964419,0,0.0,0.0,0.0,0.0,0.0,0.0,
1.520000000000001,MOVE_TO_PRE_INSERT,carry_to_pre_insert,setup,carry grasped peg to estimated pre-insert pose,not a paper transition,0.9308472423816037,-0.8663470661506222,0.5201249873408407,-0.010042638536856573,0.11632768549352643,-0.4999528045724858,0.2070775701474595,0.5111,0.0565,0.2371,0.682264541081671,0.0300224298525405,0.0,0.2787736683610145,0,0.0,0.0,0.0,0.0,0.0,0.0,
